"","logFC.BSvsM","FDR.BSvsM","GENEID","logFC.MvsV","FDR.MvsV","logFC.BSvsV","FDR.BSvsV"
"7054",0.356039013524414,0.576451044617103,"LOC_Os07g39870",-0.642207172899779,0.174536294353925,-0.286168159375365,0.763431153859262
"7055",-0.304541131210098,0.576493566461557,"LOC_Os08g09240",0.0905901699368806,0.899545772274134,-0.213950961273218,0.807315392876143
"7056",-2.31186307887657,0.576493566461557,"LOC_Os03g08700",0.151137804756864,0.982625622348124,-2.16072527411971,0.686363201601737
"7057",2.03868911328258,0.576493566461557,"LOC_Os03g19720",-1.94985726879177,0.55808104073675,0.0888318444908083,0.994103036097296
"7058",1.83301352436833,0.576493566461557,"LOC_Os09g24390",-8.87954169256435,0.0155724374328688,-7.04652816819602,0.0671101647416106
"7059",1.97552321598532,0.576493566461557,"LOC_Os06g12990",-1.82692800910427,0.57586257638818,0.148595206881049,0.989295940662414
"7060",-1.04255068269085,0.576493566461557,"LOC_Os01g03820",0.737116448811483,0.712614927847924,-0.305434233879364,0.947318136316866
"7061",-2.27853342491608,0.576493566461557,"LOC_Os10g37840",0.902766851864589,0.853190711165435,-1.37576657305149,0.838348598549672
"7062",-1.04201844835693,0.576493566461557,"LOC_Os09g17760",-0.611930938751799,0.768645233615141,-1.65394938710873,0.346035980978852
"7063",1.41780224511432,0.576904250676573,"LOC_Os01g74520",-2.15699632386258,0.279374521629514,-0.739194078748261,0.872806468441003
"7064",-2.49804938655475,0.576904250676573,"LOC_Os06g09560",1.78163961131022,0.704352050820574,-0.716409775244539,0.945854981890771
"7065",-0.313200519829127,0.577584557933112,"LOC_Os03g22270",1.68723696131589,0.000190183554266049,1.37403644148676,0.00252035581548778
"7066",-1.32203472160682,0.578076295384056,"LOC_Os04g36730",1.09625844721816,0.648967696733574,-0.225776274388658,0.975276466571629
"7067",1.63831204128271,0.578202156299194,"LOC_Os06g06730",-2.47643839119766,0.286561803272534,-0.838126349914944,0.875923641892031
"7068",-2.38037171564334,0.578358355661122,"LOC_Os01g66580",0.0629012004585085,0.992962465383888,-2.31747051518483,0.669596033454816
"7069",2.12252715459106,0.578926060429969,"LOC_Os01g32439",-1.17372914544293,0.779915691851534,0.948798009148138,0.901614198919028
"7070",1.39117027934133,0.578975287169568,"LOC_Os12g04590",0.937550503776981,0.730559704228784,2.32872078311832,0.353995868838026
"7071",-2.48252405017052,0.579181959960979,"LOC_Os07g46510",3.7387637738604,0.345534381993706,1.25623972368989,0.878513877060022
"7072",1.8727986989772,0.57926907577401,"LOC_Os08g02680",-2.37907941659789,0.394460343393199,-0.506280717620687,0.952696892773514
"7073",-0.292106839852598,0.57926907577401,"LOC_Os11g02610",1.90255736555615,2.12671621643305e-05,1.61045052570356,0.000257062903813511
"7074",-2.17639745204062,0.579281826527571,"LOC_Os09g09944",4.1123068373317,0.220726700240709,1.93590938529109,0.732673151913685
"7075",-0.777304456984051,0.579281826527571,"LOC_Os12g13440",0.351072033069061,0.835678278545364,-0.42623242391499,0.866102047643887
"7076",-1.98742892292004,0.579737769610194,"LOC_Os07g43980",-0.356311625202322,0.942559353782862,-2.34374054812237,0.568307423290469
"7077",0.358684548766944,0.580110470747529,"LOC_Os05g35710",-0.562218235025496,0.260948677091538,-0.203533686258552,0.860844451066052
"7078",1.89229930852211,0.580110470747529,"LOC_Os01g10350",-3.3048687080575,0.210528074486263,-1.41256939953539,0.780675805774187
"7079",1.72390728841399,0.580365643787148,"LOC_Os06g02850",-8.55558192533146,0.00134111640482603,-6.83167463691747,0.00876788909636348
"7080",-2.029274596236,0.580365643787148,"LOC_Os03g54770",0.846489537795208,0.847041337392267,-1.1827850584408,0.851225965444509
"7081",-0.83307059568126,0.580365643787148,"LOC_Os07g42770",1.20652925115999,0.330959264153756,0.373458655478735,0.905290030616293
"7082",1.57013351370005,0.580497553055141,"LOC_Os05g46580",-1.85491244396352,0.440070353529603,-0.28477893026347,0.974990572974126
"7083",-0.603608412408905,0.580497553055141,"LOC_Os03g27460",0.601899554162943,0.556365049105241,-0.00170885824596141,1
"7084",2.4128692075571,0.580497553055141,"LOC_Os07g09460",-1.49399706011888,0.743241865848214,0.918872147438226,0.920241322081332
"7085",0.797861501022753,0.580497553055141,"LOC_Os02g10510",-0.143318213812919,0.944246752341773,0.654543287209834,0.762426366132887
"7086",0.467305931340605,0.580497553055141,"LOC_Os01g72860",0.309247164002854,0.738806588836616,0.776553095343458,0.331166887993359
"7087",2.54647909361803,0.580497553055141,"LOC_Os08g43400",1.0178348533714,0.851219480703721,3.56431394698943,0.508027057392055
"7088",1.0564846171368,0.580497553055141,"LOC_Os12g22030",-1.68741649979776,0.250644818295761,-0.630931882660956,0.851225965444509
"7089",-2.37428740851527,0.580736071917497,"LOC_Os10g33460",8.81801843402637,0.0274206827333779,6.4437310255111,0.0978607589202276
"7090",0.703455332438763,0.580736071917497,"LOC_Os10g31520",-1.21521881000095,0.202451083576175,-0.511763477562185,0.796525752080648
"7091",-0.366580455686563,0.581159607294785,"LOC_Os02g45930",-0.0597649792514791,0.949358282985984,-0.426345434938042,0.584210638622841
"7092",-0.677998003071786,0.581557047666681,"LOC_Os04g59494",0.928104649681876,0.365257843200924,0.25010664661009,0.92843955093359
"7093",-0.624562286357822,0.581647332108153,"LOC_Os10g42730",0.410508145324669,0.741021034076546,-0.214054141033153,0.935532434370682
"7094",-1.73888655528115,0.581824309287827,"LOC_Os10g39900",0.994971032638675,0.781715713159182,-0.74391552264248,0.908001310291175
"7095",2.68984593045201,0.581951673321897,"LOC_Os01g55880",4.20361531134684,0.325387955998221,6.89346124179885,0.180756794036677
"7096",2.19596468098654,0.582284829805819,"LOC_Os12g34870",-2.12396269576065,0.556224193986036,0.0720019852258914,0.996278320909854
"7097",-0.558251793539137,0.582284829805819,"LOC_Os03g53700",0.929519283655435,0.23974500252002,0.371267490116298,0.82900559302774
"7098",-0.847736448734175,0.582342047717411,"LOC_Os01g42480",0.186720795082086,0.928870385609786,-0.661015653652088,0.774899517994525
"7099",-2.4657442279869,0.582342047717411,"LOC_Os08g04300",4.34870193045933,0.266525321426366,1.88295770247242,0.784711333099765
"7100",-1.82236761241786,0.582457131431912,"LOC_Os07g14580",0.471690453530138,0.912511645334995,-1.35067715888772,0.786443561716373
"7101",1.39149313984317,0.582457131431912,"LOC_Os10g32444",-1.37641861542659,0.549087329705983,0.0150745244165724,1
"7102",0.237904673436393,0.582457131431912,"LOC_Os07g39630",-0.287861929439693,0.433390882962152,-0.0499572560032993,0.970229299581449
"7103",-1.41446946018324,0.582457131431912,"LOC_Os02g18064",1.26191175925707,0.618944783601441,-0.15255770092617,0.98593355662358
"7104",1.84996327786197,0.582660399647505,"LOC_Os08g42870",-0.678250333191244,0.867407392795342,1.17171294467073,0.83901123194256
"7105",-1.80168280880373,0.583056152343758,"LOC_Os09g26820",1.36045150573132,0.691932363438314,-0.441231303072406,0.958931344162199
"7106",-0.828789604236513,0.583794909756805,"LOC_Os03g18264",1.194379096918,0.337971516498129,0.365589492681491,0.908341475432537
"7107",-1.30692216899489,0.583794909756805,"LOC_Os09g27580",3.20882609976014,0.0881718548180772,1.90190393076525,0.459184716758566
"7108",0.718833337324027,0.584341335767974,"LOC_Os07g38970",-2.29081792473204,0.0162078293028558,-1.57198458740801,0.14206585749501
"7109",2.48274458397436,0.584730527652601,"LOC_Os02g56150",-2.36846329444186,0.563775828021042,0.114281289532509,0.993514317765982
"7110",0.226904704248525,0.584730527652601,"LOC_Os05g01470",1.59460298361688,7.30583994755903e-06,1.82150768786541,2.2962560675168e-06
"7111",0.508634924321059,0.585214581296202,"LOC_Os05g02520",-0.796487302508102,0.26643587745841,-0.287852378187043,0.862763348958246
"7112",-2.10452665972758,0.585214581296202,"LOC_Os02g24574",7.02851376355146,0.0457889508427576,4.92398710382388,0.190759908357975
"7113",-2.10452665972758,0.585214581296202,"LOC_Os10g21402",7.02851376355146,0.0457889508427576,4.92398710382388,0.190759908357975
"7114",1.07917704887842,0.585605570600191,"LOC_Os03g02440",-0.0457027561137444,0.989100787586791,1.03347429276468,0.699926588763478
"7115",1.31417731917397,0.585605570600191,"LOC_Os03g27080",-0.759979457690791,0.776969058947122,0.554197861483175,0.913304639490709
"7116",0.390289345330506,0.585753387549426,"LOC_Os01g08410",-0.234915152410904,0.769619979971055,0.155374192919601,0.919901968329109
"7117",-0.910749083590961,0.585753387549426,"LOC_Os01g53880",-1.00206090919157,0.489693240416172,-1.91280999278253,0.168499386508294
"7118",2.41236081174148,0.585753387549426,"LOC_Os02g04924",-1.52878703981656,0.738573540707246,0.883573771924919,0.926233846986598
"7119",-2.02544680889301,0.585753387549426,"LOC_Os06g45640",-0.0107592576202791,0.998478075289064,-2.03620606651329,0.663030206194779
"7120",1.20357527821235,0.585753387549426,"LOC_Os10g32880",-1.0097551525954,0.638259190798374,0.193820125616952,0.97716016202226
"7121",-2.46566263771958,0.585753387549426,"LOC_Os07g07150",-0.918292957582034,0.860328048227372,-3.38395559530161,0.47620647748504
"7122",-1.42284454869821,0.585753387549426,"LOC_Os12g16200",9.49213940409088,0.00104945066491976,8.06929485539267,0.00492962980270666
"7123",1.90568942260821,0.585900460485205,"LOC_Os06g09020",-2.03089726525075,0.505967319881533,-0.125207842642534,0.991358170582316
"7124",0.887709485389877,0.585900460485205,"LOC_Os08g25570",-0.371830124394203,0.850011009362858,0.515879360995674,0.85910672823714
"7125",-0.370258239844882,0.58605795536806,"LOC_Os01g01790",0.710734376970963,0.159477378487716,0.34047613712608,0.717144037489432
"7126",-2.35809930286394,0.586169411164611,"LOC_Os09g17370",3.81756550028783,0.312071180794916,1.45946619742389,0.843667315932296
"7127",1.92521915370656,0.586169411164611,"LOC_Os09g27970",-3.31434043507859,0.224572407411563,-1.38912128137203,0.793779851195762
"7128",-0.466400457888589,0.586169411164611,"LOC_Os11g07930",2.6785278973395,0.000176023118433838,2.21212743945091,0.0018859279523843
"7129",1.51028174761249,0.586307681101933,"LOC_Os07g38030",0.785764061266996,0.807282999566852,2.29604580887949,0.437182617352039
"7130",-1.65844642376586,0.58634807156081,"LOC_Os08g34120",-0.621320151193545,0.86554507711076,-2.2797665749594,0.471669155542778
"7131",1.38747371754924,0.58637764416409,"LOC_Os10g35690",-2.85154811778248,0.129123356908217,-1.46407440023325,0.637569547909149
"7132",-0.522846664826775,0.58637764416409,"LOC_Os10g33680",-0.613610153468105,0.45331446555907,-1.13645681829488,0.14700461903523
"7133",0.509227216008669,0.58637764416409,"LOC_Os05g05240",-0.369476345037756,0.706780817335706,0.139750870970913,0.954829657741492
"7134",0.628789236406852,0.58637764416409,"LOC_Os12g36760",-0.381186413648991,0.766742043760203,0.247602822757861,0.921790130358034
"7135",-1.37933339620045,0.58637764416409,"LOC_Os04g40300",0.369607015842103,0.911211336358903,-1.00972638035834,0.794868889090151
"7136",-1.32357810809426,0.586408179138135,"LOC_Os03g52470",-0.270476365837984,0.934177183233506,-1.59405447393225,0.563499693587285
"7137",-2.36305839075217,0.586408179138135,"LOC_Os03g07420",-0.643672760487037,0.905016612338864,-3.0067311512392,0.528387337738183
"7138",-1.10496121620168,0.586802292279818,"LOC_Os01g45439",1.07074263028328,0.579514212702593,-0.0342185859183997,0.997154291392862
"7139",0.536452351593992,0.58685940187421,"LOC_Os10g26540",-0.689495243683209,0.39633174341858,-0.153042892089217,0.951779777223865
"7140",0.663117180138958,0.587334983355755,"LOC_Os01g34480",-0.618860570897719,0.588503792757359,0.0442566092412392,0.991358170582316
"7141",-1.2996329972299,0.588067103144876,"LOC_Os04g48750",0.023946974099073,0.994920443232095,-1.27568602313083,0.679863843806972
"7142",-0.386422316068542,0.588326939334399,"LOC_Os09g12770",0.091193591351678,0.924272132180837,-0.295228724716864,0.786670426650695
"7143",1.91114048848934,0.588687719297526,"LOC_Os01g73024",-0.264754487218806,0.957504345094989,1.64638600127054,0.751099189127375
"7144",-0.482247483264927,0.588687719297526,"LOC_Os04g30760",0.14140724309737,0.903434581719505,-0.340840240167557,0.811000328017626
"7145",-1.37091689697664,0.588761458221044,"LOC_Os11g34360",0.0577463850002834,0.989124735609695,-1.31317051197636,0.690741895823994
"7146",-0.610015853474417,0.588839993704565,"LOC_Os01g48370",-0.328237280158819,0.798918044422812,-0.938253133633236,0.384424820817155
"7147",2.21925169483709,0.589008075951963,"LOC_Os07g16030",-2.3438780209657,0.513789943673864,-0.124626326128615,0.991482523933536
"7148",0.741470277561486,0.589051043692676,"LOC_Os05g01560",-0.487912012199846,0.740979517807487,0.25355826536164,0.937731267520867
"7149",-0.636666992634938,0.589051043692676,"LOC_Os03g63750",0.512310794299446,0.668914502701068,-0.124356198335492,0.973426483417347
"7150",0.755167303101182,0.589051043692676,"LOC_Os07g46990",-0.831867812048895,0.495278788819182,-0.076700508947713,0.986963914461656
"7151",-0.642833351973218,0.589198836383117,"LOC_Os03g56630",0.674414303826221,0.536578111681501,0.0315809518530035,0.993514317765982
"7152",1.32712485791783,0.589198836383117,"LOC_Os03g40310",-0.246019403804892,0.943127760978533,1.08110545411293,0.77163446692079
"7153",-1.51024179556207,0.589243932810709,"LOC_Os09g28390",1.5909325157547,0.541370961626922,0.0806907201926272,0.992631413476789
"7154",-0.601386996917816,0.589250634438471,"LOC_Os03g17990",0.21597077704639,0.878094320893922,-0.385416219871426,0.838284987022101
"7155",1.41309352079234,0.589250634438471,"LOC_Os01g14920",0.00880691812772489,0.998377746552159,1.42190043892007,0.684705875303365
"7156",0.608389396507899,0.589362368043242,"LOC_Os01g62350",-0.819037495354941,0.369749180758614,-0.210648098847042,0.935544667615882
"7157",-0.947370649783437,0.589362368043242,"LOC_Os03g11470",1.43982329797218,0.313873965999064,0.492452648188744,0.882247409232805
"7158",-0.348313656973718,0.58952522967402,"LOC_Os01g17396",1.11193382507009,0.0180855526038681,0.763620168096369,0.155732675005586
"7159",0.726196878309133,0.58952522967402,"LOC_Os02g04950",-0.253037407950888,0.881030724486488,0.473159470358245,0.836051648494458
"7160",0.451160181048341,0.590408724303892,"LOC_Os01g03020",-0.832491261842286,0.174155829171546,-0.381331080793945,0.753356546750973
"7161",1.46206615716504,0.590538427290769,"LOC_Os03g07080",-0.734076350264426,0.813219556565113,0.727989806900611,0.890565459072277
"7162",0.571616708874463,0.590538427290769,"LOC_Os03g59220",-1.9630053236043,0.0102501193262612,-1.39138861472984,0.0982140696566061
"7163",-1.47530619258034,0.590553202510026,"LOC_Os05g46330",0.433463373681596,0.902008660445391,-1.04184281889875,0.806724187263373
"7164",0.665276240685723,0.590674394624749,"LOC_Os03g02150",-0.799679463808779,0.442610778653088,-0.134403223123056,0.972368924855276
"7165",-0.52389065797288,0.59085849950312,"LOC_Os10g23220",-0.180720120936824,0.883335035913773,-0.704610778909705,0.491211645395436
"7166",0.263833833488372,0.59085849950312,"LOC_Os11g05110",-0.209833028317507,0.67317364320698,0.0540008051708647,0.972297113895335
"7167",0.633353030750161,0.590923942377508,"LOC_Os10g39760",-0.596019792629171,0.588216028469014,0.0373332381209895,0.991482523933536
"7168",1.12907437423211,0.590976378826609,"LOC_Os11g28365",-0.616320033553367,0.795380065519794,0.512754340678744,0.905354620542963
"7169",1.45675670651918,0.590976378826609,"LOC_Os05g25070",-1.7193420699609,0.451917538319014,-0.26258536344172,0.974990572974126
"7170",-1.31625823370898,0.591028436586266,"LOC_Os05g39380",0.319784134514839,0.921677579632292,-0.996474099194139,0.786650436589413
"7171",1.91920882361463,0.59114194007697,"LOC_Os05g43920",-4.57249487952527,0.0919951840975638,-2.65328605591065,0.470282305445066
"7172",-1.8107663668599,0.59114194007697,"LOC_Os12g03040",5.16133353757591,0.0712083332721564,3.35056717071601,0.323859299017613
"7173",1.69294612588005,0.59122204174097,"LOC_Os08g05640",-1.43321210409067,0.634438624919591,0.259734021789378,0.978396794244916
"7174",-1.17845264381628,0.591424749721806,"LOC_Os08g23100",0.212744916346849,0.94492664811401,-0.965707727469429,0.761486021386307
"7175",-1.44545723275485,0.591425308010413,"LOC_Os04g41550",1.88018968472178,0.420185496759978,0.434732451966925,0.947318136316866
"7176",-1.4995965646281,0.591592063274368,"LOC_Os08g08110",2.26310436134056,0.334729358478895,0.763507796712461,0.886873059430256
"7177",0.714807920879749,0.591592063274368,"LOC_Os07g06550",-0.633093194279563,0.620074544663694,0.081714726600186,0.985298967570185
"7178",-2.27997004027826,0.591592063274368,"LOC_Os08g10780",-0.287192196254608,0.96173309763045,-2.56716223653287,0.605718413331016
"7179",-0.485128867040102,0.591592063274368,"LOC_Os08g43170",1.08380053145944,0.0998151816627597,0.598671664419341,0.567602928623253
"7180",0.865479166152095,0.591592063274368,"LOC_Os03g58330",-2.02236399941755,0.0769992496489752,-1.15688483326546,0.493616791341893
"7181",-0.865013176530379,0.591838768848606,"LOC_Os08g23930",0.422611719870735,0.825331144302654,-0.442401456659644,0.884810403195312
"7182",0.963009764597504,0.591838768848606,"LOC_Os01g12740",1.07293001396699,0.508072715684218,2.03593977856449,0.201842871206472
"7183",-1.85127721880146,0.591968643851379,"LOC_Os09g23350",1.04751720262186,0.788279891683769,-0.803760016179606,0.907970422314746
"7184",-1.09419727974823,0.592015412610292,"LOC_Os04g38750",2.74055499544893,0.0802325231221666,1.6463577157007,0.440754295912664
"7185",1.4357296451792,0.592015412610292,"LOC_Os03g06570",-0.0398433674987523,0.992974267336277,1.39588627768044,0.700676343354831
"7186",-2.44037006679306,0.592030639820055,"LOC_Os12g31820",-1.2256244930377,0.806594551966543,-3.66599455983076,0.427880291729701
"7187",2.26555161742848,0.592216529113399,"LOC_Os12g41124",6.85916461858998,0.0491524631340828,9.12471623601846,0.0391434565056819
"7188",-1.16438912565627,0.592216529113399,"LOC_Os06g46366",-0.992757516528631,0.63419219521025,-2.1571466421849,0.25833721937446
"7189",1.68677377302557,0.592216529113399,"LOC_Os11g02080",0.0807858043640681,0.988340451281416,1.76755957738964,0.672086158543108
"7190",0.306237439481598,0.592267772441665,"LOC_Os02g17350",-0.138927954587437,0.838343984454126,0.167309484894161,0.873769363273653
"7191",-1.48771872026722,0.592267772441665,"LOC_Os11g09960",-0.0468903957955596,0.992525107209763,-1.53460911606278,0.658677537157416
"7192",-1.39234995279632,0.592523653051079,"LOC_Os02g46350",0.423005801892407,0.898409429445818,-0.969344150903917,0.813791106941165
"7193",-1.24344558745489,0.592667266944412,"LOC_Os06g45360",0.536671320357364,0.847399543472355,-0.706774267097529,0.862591254268245
"7194",2.10838249698383,0.5927943606844,"LOC_Os01g65800",0.574907192730725,0.909285171865738,2.68328968971455,0.574729040016517
"7195",-2.23205417006636,0.592945027922493,"LOC_Os04g36770",8.85461139595792,0.0224592130171623,6.62255722589156,0.0799568950686641
"7196",-1.40689858242903,0.593033580773339,"LOC_Os03g60600",-1.28686051245551,0.596816509649337,-2.69375909488454,0.243064336746231
"7197",-1.5738315461133,0.593044735950599,"LOC_Os05g39530",1.12127067776633,0.718967392797358,-0.452560868346971,0.950700922383752
"7198",-2.08682424084631,0.593473993706773,"LOC_Os11g12530",3.03780533037823,0.371665394339041,0.950981089531918,0.903469896945057
"7199",-1.13292567068952,0.593651770834027,"LOC_Os01g09305",2.00488805537298,0.233299200563824,0.871962384683455,0.791941091775425
"7200",-1.87530082332787,0.593688417256197,"LOC_Os07g32430",0.076228011306297,0.989560180079021,-1.79907281202157,0.691462490406549
"7201",2.28896072814692,0.593688417256197,"LOC_Os08g01490",5.65058087625521,0.079725897563601,7.93954160440212,0.0577638533043693
"7202",0.170616951603844,0.593735258226256,"LOC_Os07g02800",-1.29992604983707,1.54488280816788e-06,-1.12930909823323,1.95426057316132e-05
"7203",-1.08628703442696,0.593911877988766,"LOC_Os08g02070",-4.47173066859323,0.00364048116144279,-5.55801770302019,0.00143173788248479
"7204",-0.839749825874732,0.594088046326524,"LOC_Os01g67180",0.939130696611797,0.50552755439248,0.0993808707370659,0.985108610693995
"7205",2.40226475398409,0.594389573168173,"LOC_Os03g27990",0.568802947247475,0.921897645319055,2.97106770123156,0.596176755435487
"7206",1.70798818435765,0.594892635634606,"LOC_Os04g22860",-2.92679575426347,0.233142495717799,-1.21880756990582,0.803653663936029
"7207",-0.513019988291835,0.594892635634606,"LOC_Os10g37830",0.498024241880687,0.58292361239894,-0.0149957464111482,0.997576794619179
"7208",0.553719921635814,0.595003971210201,"LOC_Os03g58590",-0.310604604017623,0.793069822779794,0.243115317618191,0.911528138251483
"7209",-0.860165912106345,0.595003971210201,"LOC_Os06g23160",0.310750600938759,0.87848002828197,-0.549415311167585,0.840980092862114
"7210",0.626188165030501,0.595152028405286,"LOC_Os09g13870",-0.150843872948925,0.923363242169709,0.475344292081577,0.795738438364334
"7211",-1.16631254791927,0.595206021747542,"LOC_Os03g57690",1.48820484914107,0.431679308736833,0.321892301221798,0.954829657741492
"7212",1.60742451161172,0.595206021747542,"LOC_Os04g48010",-2.26786680400686,0.348253740138188,-0.660442292395141,0.915749248926617
"7213",-0.76760046485054,0.595258917828747,"LOC_Os01g69060",3.78511362177438,0.00175752197266187,3.01751315692384,0.0148393498505391
"7214",-2.16288911009731,0.595258917828747,"LOC_Os07g01114",0.630320378976764,0.902008660445391,-1.53256873112054,0.803040678148874
"7215",-0.811581112409375,0.595258917828747,"LOC_Os06g45660",0.0737725059230845,0.975931831449928,-0.73780860648629,0.724209591116276
"7216",1.28091374273468,0.595258917828747,"LOC_Os11g39650",-1.56781345217784,0.435210122125611,-0.28689970944316,0.966171251609935
"7217",-1.31391049768604,0.595271000679671,"LOC_Os01g72205",5.35991520010708,0.0136590951097805,4.04600470242104,0.0709372417244114
"7218",1.54233921356754,0.595422279485311,"LOC_Os11g07500",-1.44859256282611,0.587619560601881,0.0937466507414361,0.991482523933536
"7219",-0.586132790091005,0.595512811278251,"LOC_Os12g42970",0.474718128509969,0.672062055091394,-0.111414661581035,0.974990572974126
"7220",-1.47827765012001,0.595698021187499,"LOC_Os06g17410",3.61664417543495,0.103921788521452,2.13836652531494,0.483551689848931
"7221",2.29686823474149,0.595698021187499,"LOC_Os01g04030",-2.07022780595529,0.602882163604698,0.226640428786202,0.986963914461656
"7222",0.899125833935873,0.59656912326377,"LOC_Os08g43490",-2.48442120819839,0.0393922845410661,-1.58529537426252,0.293906399491079
"7223",2.14447721256258,0.59656912326377,"LOC_Os01g10860",-3.22188009045144,0.317196464338525,-1.07740287788886,0.882218212858884
"7224",-2.24984670912202,0.59656912326377,"LOC_Os03g60010",0.174038205101123,0.97878717821115,-2.0758085040209,0.707968598046732
"7225",-1.39768399150057,0.59656912326377,"LOC_Os10g42700",3.12760038522018,0.133494322168607,1.72991639371961,0.584272622016359
"7226",-0.950309761880189,0.597348879425798,"LOC_Os01g57958",2.61575017282402,0.0547864571785265,1.66544041094383,0.331166887993359
"7227",2.53454265267139,0.597348879425798,"LOC_Os11g35630",-0.938911895134684,0.865925301675187,1.59563075753671,0.845890290448582
"7228",2.02538338376286,0.597818211376481,"LOC_Os05g38800",-1.8576322807479,0.597316777311091,0.167751103014968,0.988838518656091
"7229",-0.418894149836105,0.598078601701919,"LOC_Os02g47000",0.178089573175326,0.852631343856484,-0.240804576660779,0.864118996377791
"7230",2.01787956720629,0.598108067751221,"LOC_Os01g46840",-1.75623926964858,0.623754999507059,0.261640297557708,0.983147867943702
"7231",-0.556801288770003,0.598108067751221,"LOC_Os01g66050",0.341576724972951,0.77205311634442,-0.215224563797052,0.925899390659067
"7232",-2.35412113467642,0.598108067751221,"LOC_Os11g03900",1.51350502391229,0.752216333955238,-0.84061611076412,0.929692379125193
"7233",-1.65665248976533,0.598184469321001,"LOC_Os02g26814",0.253822840039959,0.952665160131829,-1.40282964972537,0.751099189127375
"7234",0.906071492831422,0.598538415094855,"LOC_Os07g42170",-1.35612687852223,0.310569693594239,-0.45005538569081,0.892337371125983
"7235",-1.26119501044599,0.598629039795023,"LOC_Os05g39230",1.96017384998481,0.318405524870339,0.698978839538819,0.872806468441003
"7236",-2.54115620946,0.598629039795023,"LOC_Os10g34350",0.545837859871028,0.929219112774568,-1.99531834958897,0.772272902498343
"7237",-0.912962527538507,0.598629039795023,"LOC_Os09g11270",0.283068909248353,0.897967228106551,-0.629893618290154,0.821879912246243
"7238",0.305622410725526,0.598654929999214,"LOC_Os01g55770",-0.683566467851165,0.0933397406673657,-0.377944057125639,0.5644397305111
"7239",0.327310227799767,0.598672650009772,"LOC_Os09g23730",-0.483552632232549,0.320883791418519,-0.156242404432781,0.899632153102029
"7240",-2.18909208812821,0.598859081473019,"LOC_Os01g38980",5.23879576690164,0.139713239168321,3.04970367877343,0.52254858927085
"7241",-1.6731993151067,0.598859081473019,"LOC_Os05g33300",2.88677824897927,0.270633491742489,1.21357893387257,0.811000328017626
"7242",2.31997246912769,0.598859081473019,"LOC_Os07g35580",-1.41774288439407,0.758367699957491,0.902229584733619,0.921790130358034
"7243",0.794389959946772,0.599089988495031,"LOC_Os01g17279",-1.64743581967231,0.126212484943329,-0.853045859725536,0.644045039534028
"7244",-1.5502288314952,0.599343674258908,"LOC_Os09g20579",0.494594111935993,0.893565207240537,-1.0556347195592,0.822317600535337
"7245",-2.05567776344057,0.599343674258908,"LOC_Os03g02670",3.48015388207168,0.294725507559894,1.42447611863111,0.823600878206045
"7246",0.973183681469726,0.599343674258908,"LOC_Os01g16900",-3.32885467181439,0.0146609969848243,-2.35567099034466,0.111876235570992
"7247",0.772899629724995,0.599539935779866,"LOC_Os01g73570",-0.912618075080545,0.464229495748062,-0.13971844535555,0.975276466571629
"7248",-2.23416739931406,0.599539935779866,"LOC_Os10g35644",5.05661976641828,0.165741577835956,2.82245236710422,0.588608660159755
"7249",-0.53070262569827,0.599539935779866,"LOC_Os08g20544",0.204673068233873,0.86965572092878,-0.326029557464397,0.853531286563562
"7250",0.777865506199131,0.599539935779866,"LOC_Os02g46130",-0.776906490682535,0.564405776838904,0.000959015516596074,1
"7251",-0.804169165487655,0.599539935779866,"LOC_Os07g42400",1.05741608399995,0.411117437611017,0.253246918512294,0.945854981890771
"7252",-0.95298245968738,0.599766017255828,"LOC_Os03g49490",1.04850016283478,0.522217569878604,0.0955177031474017,0.987307498132204
"7253",-1.2487980447336,0.599766017255828,"LOC_Os10g37630",0.350180289150627,0.909365329536432,-0.89861775558297,0.807320492684734
"7254",-1.34661363399961,0.599766017255828,"LOC_Os05g32970",2.22254143310587,0.287232730717237,0.875927799106264,0.84196768566915
"7255",-2.03679319278457,0.599766017255828,"LOC_Os10g40260",3.6482352099704,0.265533395244803,1.61144201718583,0.786443561716373
"7256",1.34222111644308,0.599766017255828,"LOC_Os12g04160",-4.53103250747772,0.01970227899154,-3.18881139103464,0.126285665789858
"7257",-1.21649782882959,0.599766017255828,"LOC_Os03g25869",6.5955149256811,0.00273010661150445,5.37901709685151,0.0154968000055549
"7258",2.53459436062651,0.599766017255828,"LOC_Os03g14500",-0.677940477612962,0.908956159525994,1.85665388301354,0.803376153356835
"7259",-0.920432137879522,0.599766017255828,"LOC_Os02g33180",-0.312125070326035,0.8864917975894,-1.23255720820556,0.50518219504029
"7260",-1.54504396319331,0.599766017255828,"LOC_Os02g39530",1.80310730043357,0.494839441009358,0.258063337240261,0.976661458937943
"7261",-1.37351718155708,0.600104320666032,"LOC_Os06g25130",0.674426946890502,0.826542921135226,-0.699090234666575,0.886873059430256
"7262",0.786677912995348,0.600750448943407,"LOC_Os03g16130",0.105112884397724,0.962250713626517,0.891790797393072,0.629138119857792
"7263",1.65718296884186,0.601097123725846,"LOC_Os05g41795",-2.09599002483775,0.420598518892181,-0.438807055995887,0.956911530361105
"7264",1.60656469597742,0.601097123725846,"LOC_Os03g10930",-1.48070123262039,0.602001331419092,0.125863463357036,0.989295940662414
