"","M","BS","V"
"LOC_Os03g62790",2.53563864219513,4.60011055024272,3.04448533560484
"LOC_Os03g62850",2.80357754325636,2.024356283985,1.01841833527855
"LOC_Os03g62870",2.7392001050517,1.30204468125042,3.05802884871656
"LOC_Os03g62910",4.39119862906417,4.06539276053861,3.97296312937402
"LOC_Os03g63010",1.51605440862468,2.03772006478447,1.46080696167322
"LOC_Os03g63020",3.5854755140082,3.4939819665142,5.4029882583348
"LOC_Os03g63040",5.3837463747851,5.74264740363196,5.77220450234701
"LOC_Os03g63060",1.86662544330108,1.61198038565384,2.2360776595157
"LOC_Os03g63074",1.81162437551951,0.989853515606346,0.30217207819804
"LOC_Os03g63090",3.2134152514194,3.56929516483281,2.30008331389526
"LOC_Os03g63110",0.745599599258386,1.26501352736591,1.62736629887109
"LOC_Os03g63140",1.11507338385647,2.3181975543294,2.60230665299308
"LOC_Os03g63150",1.06193484500312,0.869332870572696,0.298635580231816
"LOC_Os03g63250",2.97191193252743,3.04062656811641,3.18195210149995
"LOC_Os03g63270",1.17709972491093,1.23526338299131,0.438246411312364
"LOC_Os03g63290",2.80374965346472,2.80867679361331,2.0218984390833
"LOC_Os03g63320",0.654058838885298,0.686275886278955,0.601099793929033
"LOC_Os03g63330",4.06260445549147,6.31235719949426,3.5512381280066
"LOC_Os03g63360",6.73985996582965,5.83931089551277,3.26970130322584
"LOC_Os03g63370",2.37068765321312,3.32857252031693,0.584392202876492
"LOC_Os03g63380",1.11915759496718,2.01694878783,2.76624262476493
"LOC_Os03g63400",0.500624602549442,2.16141943708061,3.54500843940261
"LOC_Os03g63410",0.851030081236816,2.51073862595774,2.41891602068059
"LOC_Os03g63420",6.86336156714249,6.44600226949709,4.70215941828326
"LOC_Os03g63430",5.86727332480471,5.82019800160836,6.73646418404206
"LOC_Os03g63450",3.54195712875213,3.50788977038137,3.02832294777505
"LOC_Os03g63470",2.88560372229859,1.66503351556545,1.97775538185672
"LOC_Os03g63480",7.08357679012322,7.00586629019821,6.53343439691049
"LOC_Os03g63490",4.94777723286978,3.77383054627064,3.25687124652965
"LOC_Os03g63500",3.02340198926817,3.01956666063107,4.25851284814337
"LOC_Os03g63510",0.500624602549442,0.33540157938344,1.53849990645888
"LOC_Os03g63520",2.42858026636883,3.4808413976552,3.06888205229541
"LOC_Os03g63550",0.616910114561489,2.33348244697446,2.68400903804797
"LOC_Os03g63554",3.68431363856884,3.44804301257426,1.81838237237697
"LOC_Os03g63560",2.28107937304224,0.992651693409649,0.449729584589098
"LOC_Os03g63590",3.62641657129072,2.58795576680258,2.86596051489468
"LOC_Os03g63670",2.96666288688664,2.43142621920892,2.80050064125694
"LOC_Os03g63680",2.32853594325497,2.15560955926623,2.88978156040854
"LOC_Os03g63690",1.45144583708159,1.88324648806275,1.88409031952299
"LOC_Os03g63700",4.52890460564163,5.23221341233094,6.61820119702447
"LOC_Os03g63710",3.26152745797732,3.92603934680361,4.04820668876055
"LOC_Os03g63720",0.605645240805763,1.67467148115355,1.34719757841887
"LOC_Os03g63730",1.18339973312072,0.323087728643755,1.37533466113442
"LOC_Os03g63740",0.102917983411907,1.81862779425496,2.09213889943214
"LOC_Os03g63750",4.33018574053596,3.6140162612609,3.79779639067929
"LOC_Os03g63760",0.102917983411907,0.0309659941870974,2.00354027021829
"LOC_Os03g63770",5.7973572915321,5.17817148893362,6.42204003012007
"LOC_Os03g63850",1.08275524197031,0.703301847604476,1.82690448609457
"LOC_Os03g63860",4.691150680342,4.81795571351356,4.71712401939308
"LOC_Os03g63870",5.27621055052188,3.99609997063291,2.77151656330115
"LOC_Os03g63920",2.27968529687035,1.20684144549843,2.97902045491051
"LOC_Os03g63930",2.63499937291603,2.16972141212109,3.64053780757506
"LOC_Os03g63940",4.93886709277937,4.35594778152075,5.19641257480082
"LOC_Os03g63950",3.82843470895679,1.6500507845637,1.30696788705676
"LOC_Os03g63970",0.584619178603734,0.36366099615904,2.74245919414908
"LOC_Os03g63999",3.25036564166491,2.69904487907383,2.57673841712725
"LOC_Os03g64010",3.22914971832644,3.05203765883321,2.57081829056564
"LOC_Os03g64014",2.20266446584593,2.36657142047527,1.43635249775654
"LOC_Os03g64020",8.97862576398722,7.847967768705,4.79670448748842
"LOC_Os03g64030",2.11206490689133,0.993417521663135,0
"LOC_Os03g64050",1.50107089776214,1.0111715208378,1.58187351991504
"LOC_Os03g64060",4.57844154656089,4.20100256751105,4.58006343082001
"LOC_Os03g64070",4.40805314370532,3.29386572105833,3.1714756607407
"LOC_Os03g64080",1.36911353973257,1.56835098703787,1.49008426429855
"LOC_Os03g64100",0.940906611601234,0.890104296530749,4.14021803176602
"LOC_Os03g64110",2.3533032504556,2.90427727270262,2.05943871129777
"LOC_Os03g64140",3.52106487683489,1.70563147325112,2.27396971275366
"LOC_Os03g64150",0.284357437945996,1.39825093078702,0.548125643132382
"LOC_Os03g64190",2.43473087493386,4.00917586743597,3.73283378634024
"LOC_Os03g64200",0.102917983411907,0.960109698714474,0.707708627831747
"LOC_Os03g64210",2.35276367953113,2.21172629099024,4.64349640506059
"LOC_Os03g64219",3.12945468469298,3.02469999742996,2.02791255888275
"LOC_Os03g64230",1.39118322944234,0.938109043856879,0.235372887317822
"LOC_Os03g64250",2.41124907985243,2.13219916465889,2.15580928436464
"LOC_Os03g64280",1.76651855516814,1.77785676968541,0
"LOC_Os03g64300",2.27557884551154,2.72366259703853,3.20264505808648
"LOC_Os03g64320",0.694247273459068,2.37416235384653,2.10821659881071
"LOC_Os03g64350",3.82783782016971,3.4912602940593,0.507625489350475
"LOC_Os03g64360",5.03619781078897,4.72096799184957,5.58319249743578
"LOC_Os03g64400",5.28926987508224,5.88885113694463,5.66736810390475
"LOC_Os03g64415",1.38847711050735,0.969298619369026,2.33873608787047
"LOC_Os04g01140",1.29761860434345,1.34065349915697,3.31345184686871
"LOC_Os04g01160",0.599068673195518,1.90545937364038,2.43426027402442
"LOC_Os04g01230",4.10388038848724,1.98336876803186,2.53750280957119
"LOC_Os04g01240",1.52108901556644,3.75286211355521,3.89447476200042
"LOC_Os04g01280",1.43359234437238,1.55070293294303,0.793213684686767
"LOC_Os04g01290",2.77485055962266,3.17028808209232,3.87539396600238
"LOC_Os04g01300",4.08036073064151,4.88047448425308,4.51022326440104
"LOC_Os04g01310",1.09889772666488,0.705439327680231,0.240925841346144
"LOC_Os04g01320",0.864246760514291,0.799891688290044,1.21514340087891
"LOC_Os04g01330",4.53377113802201,4.45466696652571,4.04907479177815
"LOC_Os04g01480",0.962279719392558,2.38344018081334,0.907592510767906
"LOC_Os04g01490",2.04266773432403,3.15331216348573,5.75479168978243
"LOC_Os04g01500",0.102917983411907,0.311778772537279,3.34298197727027
"LOC_Os04g01510",1.67118552492025,1.23013856416887,3.65901829214604
"LOC_Os04g01520",3.16890557234009,4.44688346622274,4.78677841747214
"LOC_Os04g01540",5.36556994093239,3.6615612654306,1.54681200018033
"LOC_Os04g01570",1.53966559928524,0.646455345527051,1.91836203029873
"LOC_Os04g01590",2.26756000258311,3.09600933964766,3.19002753640417
"LOC_Os04g01600",0.93048780384758,2.53963127996364,1.24109835205239
"LOC_Os04g01610",0.594789551849298,0.897745648301521,2.37577459899041
"LOC_Os04g01674",2.47257723311113,3.95439087649401,3.84241661073178
"LOC_Os04g01780",3.51825204420262,2.66002326093346,2.01744698724626
"LOC_Os04g01910",0.102917983411907,0.0309659941870974,1.217997509076
"LOC_Os04g01970",3.55919846394351,3.1488878518819,0.632367773534936
"LOC_Os04g01980",1.90879685422605,0.0309659941870974,1.15236167040634
"LOC_Os04g02000",3.42935265111841,2.87229836740068,3.51113272299339
"LOC_Os04g02050",5.74439067934672,9.34960726169819,9.47056857716472
"LOC_Os04g02070",2.07145657889324,0.595089586119077,2.06691615023921
"LOC_Os04g02110",0.887231580924648,1.93468034369023,2.76048258112884
"LOC_Os04g02120",2.97720587852099,2.61570440335252,2.66474999486069
"LOC_Os04g02140",1.38430264320058,1.4527309917684,1.5410602106917
"LOC_Os04g02150",2.0270282939367,0.950887437849396,2.08768475028361
"LOC_Os04g02280",0.500624602549442,0.215433063909231,1.1784589112382
"LOC_Os04g02354",3.32942831010999,4.22278313912101,4.08604331902293
"LOC_Os04g02500",2.90863386925404,2.14760044565702,3.16230395670101
"LOC_Os04g02620",2.43651841264809,1.91898845935926,0.170356676703397
"LOC_Os04g02680",3.2622657104959,2.75527270730454,2.49472776797956
"LOC_Os04g02730",2.23418624460416,2.54514317839094,3.04572410522251
"LOC_Os04g02754",1.48729803808714,1.5657492763082,1.1696987263696
"LOC_Os04g02780",1.72694460869703,2.34332955456107,1.24295745821902
"LOC_Os04g02820",6.13096897612542,6.57359156478424,6.51411571173043
"LOC_Os04g02830",2.52193975205096,4.08783796532233,5.00364035501582
"LOC_Os04g02870",1.06570122702932,1.98943954964173,2.90350602221853
"LOC_Os04g02880",1.00275560122085,2.57629333631993,2.05314165011881
"LOC_Os04g02900",1.86601350026353,0.401315827923463,2.41428496914291
"LOC_Os04g02910",7.63079899096221,6.96997954430999,5.19583962147023
"LOC_Os04g03050",0.530822632642332,1.21349885915121,1.21370861279349
"LOC_Os04g03796",1.94611581538088,0.948939691530828,1.98315551848242
"LOC_Os04g03884",3.96268784903594,3.03227287752654,2.92761515448752
"LOC_Os04g04000",1.69362252078805,1.69993165206704,2.28473000313988
"LOC_Os04g04010",2.9552061722624,1.83173226872229,2.80415087838297
"LOC_Os04g04020",3.21848229027211,3.60297172771646,3.65005378208589
"LOC_Os04g04030",2.31936113841056,2.64361195738082,2.42747059866513
"LOC_Os04g04060",0.521878532594363,2.09005806389139,3.23708520833807
"LOC_Os04g04254",2.58232847359045,3.4557081905546,3.3780065661627
"LOC_Os04g04320",1.03096178153824,0.581763611794993,0.955223900234933
"LOC_Os04g05010",5.82452948417882,5.66850872949348,3.42935265111841
"LOC_Os04g05030",3.5498835056943,3.5702530509931,4.5768299001886
"LOC_Os04g05080",3.65901829214604,3.6146409464212,4.486465569264
"LOC_Os04g05430",0.685615537306191,1.39519753618839,0.336480533193308
"LOC_Os04g05650",2.14186246171354,2.52573493691128,2.48910346668856
"LOC_Os04g06520",2.42884690210199,3.60597181667653,8.20545639636472
"LOC_Os04g06770",4.000109879585,4.19707155052429,3.97251206690462
"LOC_Os04g06790",2.94789185593244,3.16828250159986,3.89613030143358
"LOC_Os04g07130",0.365589869118565,1.22481389930995,3.79892171138564
"LOC_Os04g07170",0.102917983411907,0.0309659941870974,0.797651082216802
"LOC_Os04g07280",1.57572106058455,2.81553088701488,6.12818224260745
"LOC_Os04g07600",0.102917983411907,0.264628524346575,2.67508164812293
"LOC_Os04g07830",0.284357437945996,0.33540157938344,3.63022962065771
"LOC_Os04g07860",2.39351658244971,0.249116937622175,1.09642753754192
"LOC_Os04g07890",1.02826251155493,2.54641623086537,7.05152923895245
"LOC_Os04g07920",0.102917983411907,0.0309659941870974,2.93604538511298
"LOC_Os04g08034",3.1630166128642,2.99627165982262,3.16631687084658
"LOC_Os04g08060",0.408928095120025,0.937744172967168,0.933355361594854
"LOC_Os04g08190",0.999191846434238,1.20842118098246,1.4753341587691
"LOC_Os04g08280",0.639005181444313,4.23548689315118,1.3640074668946
"LOC_Os04g08310",3.61019655252298,2.88306974034022,3.80405381029593
"LOC_Os04g08320",3.45342800116101,3.23378121888457,3.10889230965792
"LOC_Os04g08350",6.55543094587639,6.46326760356337,5.39952844819533
"LOC_Os04g08390",0.102917983411907,0.0309659941870974,2.42394621967065
"LOC_Os04g08410",2.74008178741071,0.943865067536888,1.49336886935068
"LOC_Os04g08764",1.34109283067583,4.00143839055197,2.95101437930273
"LOC_Os04g08800",1.51544802949801,0.949831509426162,1.85459190440917
"LOC_Os04g09350",1.19828819081575,2.79985032655995,2.97990173028035
"LOC_Os04g09530",4.00301066441004,4.40011987454379,2.89202905673646
"LOC_Os04g09540",1.25710876139123,0.0309659941870974,2.02082737636708
"LOC_Os04g09580",4.50893974784707,3.58277099632369,1.24103921976483
"LOC_Os04g09654",1.36059296374426,1.80022272585641,0.0558033604517404
"LOC_Os04g09830",2.90128013622908,2.9647943378618,1.52401315214027
"LOC_Os04g10214",0.94311435408772,1.01961095003798,2.60950129041702
"LOC_Os04g10240",3.61309728996762,3.74499343759952,3.78420186652158
"LOC_Os04g10350",0.408928095120025,0.0309659941870974,0.702123447924175
"LOC_Os04g10380",3.54309295519287,3.44329719025781,3.64181181846661
"LOC_Os04g10400",2.70228828292375,3.11006399287575,2.52385716816396
"LOC_Os04g10420",2.36338067094868,2.89766518992892,2.79588528727499
"LOC_Os04g10460",1.20940430796459,1.80848196163327,2.72202725095139
"LOC_Os04g10680",3.6811118961092,3.16773092099417,3.78279492165129
"LOC_Os04g10750",3.99024481168216,2.36608397210721,0.112182893632089
"LOC_Os04g10940",0.102917983411907,0.0309659941870974,1.34582052934469
"LOC_Os04g11390",3.00384944941606,5.00829641397595,8.18910004608568
"LOC_Os04g11400",4.16122593540319,7.52502517394646,10.9900780899231
"LOC_Os04g11450",0.876353607050649,0.496090536487579,1.02105039661364
"LOC_Os04g11524",0.485556938655657,1.3657181494258,1.97088002990157
"LOC_Os04g11790",1.63135624488599,1.24987613336262,0.112182893632089
"LOC_Os04g11820",1.93671633782801,0.36970500068048,0.157459638036567
"LOC_Os04g11830",1.65032238650364,2.30412969451279,3.14811158543296
"LOC_Os04g11880",4.28705753579068,3.83082622219821,4.38186750880202
"LOC_Os04g11980",3.8099792417297,3.66693447733331,3.07339572664956
"LOC_Os04g12010",1.06983633767385,3.51047660067852,1.78514294065996
"LOC_Os04g12080",0.801092529330648,0.498703870733995,0.182876277068553
"LOC_Os04g12400",0.102917983411907,0.0309659941870974,1.17655913822088
"LOC_Os04g12430",0.102917983411907,0.28983747447691,1.81436621430533
"LOC_Os04g12480",1.07368842000121,0.854104713193265,1.93410910524264
"LOC_Os04g12499",2.28578366139133,1.74264365928038,0.0754257228762965
"LOC_Os04g12744",3.33868304739906,2.45087173245692,2.06146193228628
"LOC_Os04g12980",1.52354691849642,3.08592516431931,3.40073812378484
"LOC_Os04g13210",0.568336182133747,1.28405491674489,3.13996672601314
"LOC_Os04g13220",3.38063407825982,2.20743444210034,1.78550164504796
"LOC_Os04g13364",1.058317095992,0.947003468192951,0.52858527068948
"LOC_Os04g13470",2.47288236174195,2.72028850276557,3.10833689144284
"LOC_Os04g14130",3.19734987696178,2.95903866743669,2.27462334094358
"LOC_Os04g14150",0.905872578672597,1.92342815062143,2.61092705380566
"LOC_Os04g14170",2.13219916465889,0.953701080050044,0.640267876457946
"LOC_Os04g14190",2.18219522887593,0.633480624623958,0.194454299889441
"LOC_Os04g14220",0.650671776445995,2.57945915243429,5.95277531632119
"LOC_Os04g14304",0.284357437945996,0.0309659941870974,1.64754992711579
"LOC_Os04g14340",0.365589869118565,0.34486359836315,2.412532290096
"LOC_Os04g14450",2.58594016033069,2.10119239937304,2.19073023959552
"LOC_Os04g14510",4.64002498282689,3.6365966228052,3.66618875314519
"LOC_Os04g14654",2.84378416364782,2.32057634906032,3.13375852407517
"LOC_Os04g14680",0.623341600908708,1.75129199010073,5.70123282700417
"LOC_Os04g14760",2.73453400442632,0.906612532625229,1.16354931159738
"LOC_Os04g14790",4.24810528554718,3.48541585019434,3.01723152309352
"LOC_Os04g15550",4.05975154319429,3.58771826393548,4.2285422936646
"LOC_Os04g15580",0.102917983411907,0.0309659941870974,1.541770101046
"LOC_Os04g15790",2.10170006983268,1.17709972491093,1.08948698708428
"LOC_Os04g15820",1.83232754031684,0.887608996613434,0.326045359707293
"LOC_Os04g16450",3.18444847206819,3.41318952230683,2.54967381543319
"LOC_Os04g16680",9.12607634706119,8.25651478846877,5.01547118305078
"LOC_Os04g16722",17.5046506031385,16.9942391267418,15.6181486530008
"LOC_Os04g16728",5.98833417532608,4.99029164594288,1.51122185094529
"LOC_Os04g16732",8.22892131584282,6.57459338404566,3.59638271295941
"LOC_Os04g16734",7.34200964492783,6.44379077782406,4.36760375252125
"LOC_Os04g16738",5.41698914530799,5.56677897356577,2.49238119703289
"LOC_Os04g16740",9.68956359596593,8.43176708970371,4.98163333708242
"LOC_Os04g16742",2.55191875530242,2.07537276782089,0.0466728844215916
"LOC_Os04g16745",11.4501909427306,11.1270546204819,6.99136060857303
"LOC_Os04g16748",9.73171291401481,8.41292964599626,4.93348054155709
"LOC_Os04g16760",5.64404188537621,2.43456342443413,0.224447683339073
"LOC_Os04g16762",7.3220516188592,7.09266119269607,4.17382606637323
"LOC_Os04g16764",4.94362748617761,0.340495027141682,0.803573475894024
"LOC_Os04g16770",11.6765343026257,11.206094954482,7.66425393184855
"LOC_Os04g16775",6.67439090680825,4.99074003860555,3.59141901386619
"LOC_Os04g16812",7.22635610498194,5.68888563913796,2.41721435270969
"LOC_Os04g16816",3.07467029903703,2.52852359496297,1.38272847261822
"LOC_Os04g16820",6.17656780518026,6.59998635479828,5.28327551423895
"LOC_Os04g16824",5.68740392277186,4.5961874190014,3.70447539562462
"LOC_Os04g16830",6.62840261140732,6.0554915174822,3.88396801178266
"LOC_Os04g16832",3.11892297976117,2.14186246171354,1.48659081847706
"LOC_Os04g16838",6.19813923922377,5.53766056301032,2.58384751592109
"LOC_Os04g16842",7.37042376993743,5.18697584318916,2.84385104837375
"LOC_Os04g16866",8.37928743643728,9.39722143889,7.98445802484656
"LOC_Os04g16872",9.14997233083564,8.21728406101658,4.02264018441615
"LOC_Os04g16874",12.2176276205006,11.3959116673072,8.09971024036016
"LOC_Os04g16940",2.36130545324962,3.10669692589343,1.3663073850133
"LOC_Os04g17050",0.841644809765079,0.264628524346575,1.0707710992116
"LOC_Os04g17064",2.94346291292265,2.85294907763302,2.05894276293344
"LOC_Os04g17100",6.43094659917508,5.93475847750219,4.88967072739291
"LOC_Os04g17479",4.6758072727183,4.2087971501908,3.60597181667653
"LOC_Os04g17500",1.34065349915697,1.26933512300179,1.43056234731316
"LOC_Os04g17650",0.676751189725886,0.359255049424014,3.55862264480703
"LOC_Os04g17660",1.58405003622828,1.27855169931665,0
"LOC_Os04g17680",0.612598770036599,1.58261784409208,3.39374278125975
"LOC_Os04g17700",4.05119749140942,3.27989599364983,2.60906950739919
"LOC_Os04g17850",0.269060463617235,1.55829386686289,0.945176715440816
"LOC_Os04g18010",3.41421695182969,2.9855824326792,2.81935798774624
"LOC_Os04g18090",9.40649522421301,8.99306976682331,9.20260075630521
"LOC_Os04g18200",3.26363668292561,3.75873876468573,2.37712096741452
"LOC_Os04g18980",1.48021175686382,0.579929852147602,0.620331300647853
"LOC_Os04g19684",4.48902838713191,4.8464090844193,5.26969459107798
"LOC_Os04g19740",0.102917983411907,0.39770471655148,2.01056738059728
"LOC_Os04g20164",5.67741489253449,8.36800363402948,7.23577792434318
"LOC_Os04g20180",1.96744583539584,2.08216305583482,1.42517035188885
"LOC_Os04g20210",3.06553875688313,2.48463656778056,2.32488940716499
"LOC_Os04g20220",5.30979967593083,5.7973572915321,6.31138268241283
"LOC_Os04g20230",3.73889422647871,3.59722606847498,3.64371400228651
"LOC_Os04g20270",3.67215795468639,3.53240995426174,3.93516204415782
"LOC_Os04g20280",4.03849680775662,3.00948147950623,2.01289088708372
"LOC_Os04g20330",1.19105052098229,2.540485608493,0.482665289212171
"LOC_Os04g20424",1.33665541237321,1.07908934408313,1.31709586024792
"LOC_Os04g20440",1.57094913123167,0.984955940925713,1.63486947589966
"LOC_Os04g20474",3.19532512297441,3.75090634023405,3.89175137190831
"LOC_Os04g20590",2.63303502902765,2.51318070970607,2.84699195329483
"LOC_Os04g20749",2.93901234574828,0.786437210607583,1.53587130822946
"LOC_Os04g20810",1.88229427602746,1.65982801787287,4.22904453987016
"LOC_Os04g20920",3.58635793365749,2.96185325530503,3.21565492938213
"LOC_Os04g20960",2.53402342147652,1.73383619982529,0.0992149588580193
"LOC_Os04g20990",4.71101109778172,3.97705168177753,3.05417762120627
"LOC_Os04g21110",3.2128175118905,2.09734708742333,2.56224751308349
"LOC_Os04g21130",2.31715378462575,3.66499452330382,1.67931202958421
"LOC_Os04g21340",1.64213615715039,0.869332870572696,0.83552748740704
"LOC_Os04g21350",0.686133780174871,3.30198976984288,6.96250341474684
"LOC_Os04g21580",3.06100369973551,2.194599654796,2.49380061644943
"LOC_Os04g21600",0.312846970331343,0.365347749548901,1.91536018443232
"LOC_Os04g21650",1.1801285168609,1.60496939858177,0.9196720643438
"LOC_Os04g21660",1.05843793318833,0.0309659941870974,0.811080860979138
"LOC_Os04g21710",0.464213467605301,0.323087728643755,1.86716203094901
"LOC_Os04g21950",2.038615646954,2.70300225313395,3.66755056751917
"LOC_Os04g22270",1.12527941545558,0.547519913892453,0.952491197975626
"LOC_Os04g22360",1.48430566662961,0.895908606947651,1.85773728842786
"LOC_Os04g22390",1.0547636836184,0.904136987234406,0.165126534727408
"LOC_Os04g22660",0.284357437945996,1.98590000634937,0.423013675031657
"LOC_Os04g22860",1.25955697000103,2.0056692477221,3.0586693671606
"LOC_Os04g22870",0.823810952019082,1.716541047186,0.00624655159717928
"LOC_Os04g22900",2.12531895816187,4.40425456837315,8.07861736596863
"LOC_Os04g23040",5.03230434860918,4.41147662843997,1.80119154585394
"LOC_Os04g23140",4.05053959707874,4.48408815064378,5.2543876385293
"LOC_Os04g23180",3.08479615894153,3.31616886723486,3.19949935500285
"LOC_Os04g23580",3.75165390414006,2.91412675029422,2.22715226589759
"LOC_Os04g23820",4.89666995445217,4.41185449354946,3.84464288758339
"LOC_Os04g23849",0.927004980824656,0.555986569481986,0.258153677140009
"LOC_Os04g23890",6.38960274905968,5.06861889320067,4.22993930615369
"LOC_Os04g24140",5.05241636803534,5.66914182775966,7.41954859062781
"LOC_Os04g24165",3.02652949767658,1.38464341907322,0.543328062413649
"LOC_Os04g24170",3.28799204107392,1.97662304087536,2.91297644284838
"LOC_Os04g24180",4.00205910863824,4.92691279904588,4.73757988013643
"LOC_Os04g24294",1.59567357215624,2.29422990019047,1.61216103109683
"LOC_Os04g24300",0.284357437945996,2.41051728303351,4.93382253662346
"LOC_Os04g24410",11.863971690106,13.2436926802394,10.9763801868074
"LOC_Os04g24414",1.71928104092225,3.25720249193511,4.97778876923707
"LOC_Os04g24430",0.477587205954377,0.354741112616827,3.62370620173062
"LOC_Os04g24550",2.99450504426043,3.41796738820948,2.71116869220841
"LOC_Os04g24580",0.791072123355807,0.431405554104594,0.335542023548742
"LOC_Os04g24600",0.934136601635953,0.796847816127208,1.82535685203453
"LOC_Os04g24610",2.72800152993164,1.43464951376398,1.39519753618839
"LOC_Os04g24710",0.976336614736513,2.04440640698752,1.57367174465502
"LOC_Os04g24804",3.91841114107629,1.56691823707752,1.0025469085227
"LOC_Os04g25060",0.102917983411907,1.21942077058066,0.848131498380588
"LOC_Os04g25360",3.13350371633127,3.58455163280414,2.14528900549066
"LOC_Os04g25400",5.60477943877473,5.25708935624497,4.80882202787553
"LOC_Os04g25410",0.102917983411907,1.32289338690878,2.60119814208157
"LOC_Os04g25440",6.10113016549916,4.67917507637032,1.21081685036246
"LOC_Os04g25490",0.102917983411907,1.98601871768357,0
"LOC_Os04g25550",4.13025759917044,4.30569206539757,4.7592499362157
"LOC_Os04g25560",2.71303108367021,4.76996705836843,2.60706565826769
"LOC_Os04g25570",6.48682621670635,6.13096897612542,4.70556700397725
"LOC_Os04g25740",4.93461381731545,4.10701095210846,1.85276037373895
"LOC_Os04g25784",3.25893351810039,3.45494536662864,4.49010761522308
"LOC_Os04g25800",0.683880748229776,2.64873490884554,6.20239418975503
"LOC_Os04g25990",2.38564502338845,1.32449150503878,1.34065349915697
"LOC_Os04g26320",3.14624014594657,6.48682621670635,10.2199082614702
"LOC_Os04g26834",2.32998442499486,2.60706565826769,2.87229836740068
"LOC_Os04g26841",0.102917983411907,0.498703870733995,0.648781022017913
"LOC_Os04g26850",3.36330044652701,4.10066234601282,3.64856312842855
"LOC_Os04g26910",2.83852491408966,5.76553428535465,6.86551736814147
"LOC_Os04g26920",4.88967072739291,7.42449616500763,7.77312936624188
"LOC_Os04g27250",6.27960209493203,5.59186604266559,4.807128159808
"LOC_Os04g27850",3.46888870726221,2.91516521840142,2.73011798445823
"LOC_Os04g27860",1.44286739914067,1.41818671796074,1.37936461417947
"LOC_Os04g27950",1.01280630233429,0.654226683247088,0.865360204668621
"LOC_Os04g28010",3.59863969863263,3.82843470895679,3.73821536794853
"LOC_Os04g28040",0.729752968339112,1.43926355807596,0.365347749548901
"LOC_Os04g28050",3.28210533430481,3.5105443568311,3.10669692589343
"LOC_Os04g28060",2.12200482226044,1.05801520123444,0.843820356138382
"LOC_Os04g28090",4.66839892235887,4.70898567423458,4.84904086046177
"LOC_Os04g28100",2.24375119486587,2.49117112390406,1.17223370943106
"LOC_Os04g28170",2.36232667352757,2.30128016079529,2.01987181394768
"LOC_Os04g28180",4.13834638655919,4.02569755784019,4.89375618617112
"LOC_Os04g28234",2.34035565783409,2.18556856894999,1.12883433222677
"LOC_Os04g28300",1.47288269524684,1.54694129194022,0
"LOC_Os04g28420",1.04728284089984,2.04488348011858,0.98091716712965
"LOC_Os04g28460",2.37492837779474,2.40449917364183,2.86361872659277
"LOC_Os04g28480",4.86924071423052,3.68762681451722,3.75222093552578
"LOC_Os04g28990",0.102917983411907,0.852294379484857,1.40654594891937
"LOC_Os04g29920",1.94656529935789,2.54665215318109,3.23945966489885
"LOC_Os04g30420",5.048902128754,4.61083833346631,4.48066124753947
"LOC_Os04g30430",4.6285975608945,6.12372930746402,6.26959587919455
"LOC_Os04g30450",0.493208413317797,1.68391557761517,2.93281538029847
"LOC_Os04g30740",2.0642543228445,1.89966964637823,1.00858428205513
"LOC_Os04g30760",4.6008107162452,4.03461190602471,4.42341199265715
"LOC_Os04g30780",2.91794178984129,4.47233778403601,3.62461641290515
"LOC_Os04g30880",0.948939691530828,0.830257798979888,1.36677990556792
"LOC_Os04g30890",3.80054429840694,4.22124166826716,4.56598605505338
"LOC_Os04g30910",3.65390713761424,3.88210170731729,4.16243085017061
"LOC_Os04g31000",1.65154172805575,0.986125268523806,2.31124461913771
"LOC_Os04g31010",4.29590027390813,3.30233665371961,2.29330905603043
"LOC_Os04g31030",1.87403970141295,2.03975667210681,1.44118697776425
"LOC_Os04g31040",4.22199053744193,2.79326473098825,0.236398997063878
"LOC_Os04g31070",2.58671061275793,4.23824868797087,5.10771249143436
"LOC_Os04g31120",5.01105721316762,4.96291673142527,2.79224360047835
"LOC_Os04g31140",2.1374089530834,1.9750308279771,1.3917914439572
"LOC_Os04g31190",1.65079759369838,1.43168752967934,0.701773912070004
"LOC_Os04g31210",1.36353955054837,1.81379036972056,1.27491095405355
"LOC_Os04g31270",4.54270007622853,3.69802514821122,2.10675684098137
"LOC_Os04g31320",4.53217299541693,4.58891800352617,4.32336680942194
"LOC_Os04g31330",2.40049872854953,3.24150272985928,2.82034465429862
"LOC_Os04g31340",1.1568361110176,1.5610675402875,2.19342171731204
"LOC_Os04g31390",3.21292090688632,2.63840117786836,2.52193975205096
"LOC_Os04g31524",0.697224269268421,1.05298167348588,1.26303425555305
"LOC_Os04g31610",0.102917983411907,0.823717761952207,1.86113344875845
"LOC_Os04g31620",3.23278170021292,2.84827413785103,3.28904068097961
"LOC_Os04g31700",3.8378433410487,4.59265415225662,4.8177806595729
"LOC_Os04g31760",0.614161602208939,3.64128949248196,6.30803626300184
"LOC_Os04g31790",1.08018286579628,2.62762583271116,3.89502211527548
"LOC_Os04g31804",2.98772173875985,5.38111539674748,7.66217451632434
"LOC_Os04g31820",0.535097270952011,0.0309659941870974,0.929168181985948
"LOC_Os04g31900",3.52045728976998,3.13809361014358,2.82279032525503
"LOC_Os04g31910",2.44074774417951,2.76843187177163,1.61669262436217
